"Price quote is sent to your email successful.","Báo giá đã được gửi đến email của bạn thành công."
"There are error on sending price quote to your email.","Có lỗi xảy ra trong quá trình gửi báo giá đến email của bạn."
"Sent email","Đã gửi email"
